web-scraper-order,date,title,ratings,label,comment_segmented
1756461394-1583,2025-06-02,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['pas', 'tekstur', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'eta', 'siena', 'pas', 'sesuai', 'harga', 'kecewa', 'lembut', 'banget']"
1756461394-1584,2025-03-19,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['maaf', 'rasai', 'spt', 'paket', 'dil', 'empar', 'aras', 'tau', 'makan', 'tikus', 'kucing', 'krn', 'sore', 'paket', 'kebuk', 'bekas', 'makan', 'binatang', 'kecewa', 'sih', 'krn', 'bayang', 'buka', 'puasa']"
1756461394-1585,2025-05-11,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'nikmat', 'sesuai', 'harga', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'harap']"
1756461394-1586,2025-06-07,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'lezat', 'tekstur', 'lembut', 'mulut', 'ukur', 'ukur', 'sesuai', 'harga']"
1756461394-1587,2025-06-11,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'manis', 'pas', 'sesuai', 'selera', 'empuk', 'enak', 'mantap', 'tekstur', 'lembut', 'ukur', 'sesuai', 'harga']"
1756461394-1588,2025-08-14,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['sesuai', 'coba']"
1756461394-1589,2025-04-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'tekstur', 'tekstur', 'bagus', 'ukur', 'sesuai', 'ekspektasi', 'nyam', 'gas', 'krn', 'enak', 'langsung', 'habis']"
1756461394-1590,2025-07-25,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['mua', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'harga', 'nyam', 'foton', 'buka', 'langsung', 'ludes', 'makan', 'bareng', 'keluarga']"
1756461394-1591,2025-07-30,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'enak', 'murah', 'harga', 'segi', 'tim', 'pesan', 'kak']"
1756461394-1592,2025-06-01,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'asli', 'enak', 'banget', 'sih', 'langsung', 'abis', 'buka']"
1756461394-1593,2025-03-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'banget', 'rek', 'banget', 'sayang']"
1756461394-1594,2025-03-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['alhamdulillah', 'trim', 'akas', 'mas', 'kurir', 'milik', 'toko', 'moga', 'enak']"
1756461394-1595,2025-02-23,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'sesuai', 'harga', 'segi', 'men', 'cawak', 'enak', 'order', 'deh']"
1756461394-1596,2025-03-27,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'enak', 'men', 'harga', 'murah', 'order']"
1756461394-1597,2025-05-29,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['leja', 'muas', 'tekstur', 'milik', 'tes', 'tur', 'bagus', 'ukur', 'ukur', 'produk', 'pas']"
1756461394-1598,2025-03-09,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'bagus', 'ukur', 'sesuai', 'harga', 'langgan', 'toko', 'alhamdulillah', 'order', 'puas']"
1756461394-1599,2025-04-18,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lumayan', 'sesuai', 'harga', 'tekstur', 'erti', 'lapis', 'legit', 'ukur', 'pas']"
1756461394-1600,2024-12-28,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['suai', 'ling', 'enak', 'lapis', 'coklat', 'mantul']"
1756461394-1601,2025-05-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['beda', 'lapis', 'coklat', 'lapis', 'keju', 'pdh', 'keju', 'keju']"
1756461394-1602,2024-11-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'beli', 'kemarin', 'langsung', 'abis', 'mantul', 'banget']"
1756461394-1603,2025-05-22,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['pas', 'tekstur', 'pasuk', 'ura', 'pas', 'desain', 'lucu', 'tarik', 'warna', 'bagus', 'ukur', 'pas', 'sesuai', 'ekspektasi']"
1756461394-1604,2025-03-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tem', 'teh', 'pit', 'eks', 'tur', 'lembut', 'minyak', 'ukur', 'sesuai', 'gambar']"
1756461394-1605,2024-10-14,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'tahan', 'aman', 'pesan', 'terima', 'kirim', 'cepat', 'trim', 'akas', 'sel']"
1756461394-1606,2025-03-18,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['pas', 'lidah', 'manis', 'tekstur', 'lembut', 'nyaman', 'ukur', 'ukur', 'produk', 'pas', 'sesuai', 'kantu', 'pokok']"
1756461394-1607,2024-10-09,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'tahan', 'kulkas', 'aman', 'sih', 'mani', 'banget', 'lembu', 'sesuai', 'harga']"
1756461394-1608,2025-03-19,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'milik', 'tekstur', 'bagus', 'ukur', 'pas', 'sesuai', 'harap']"
1756461394-1609,2025-03-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'enak', 'kirim', 'cepat', 'tim', 'order']"
1756461394-1610,2025-03-16,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'paket', 'aman', 'terima', 'kasih']"
1756461394-1611,2025-03-08,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'sesuai', 'harga', 'enak', 'suka', 'anak', 'istri', 'bilang', 'enak']"
1756461394-1612,2025-02-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'maaf', 'kasih', 'nilai', 'terima', 'kasih', 'lapis', 'mantul', 'insyaallah', 'order']"
1756461394-1613,2025-07-04,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'manis', 'pas', 'langgan', 'tekstur', 'lembut', 'minyak', 'mak', 'teguk', 'ura', 'sesuai']"
1756461394-1614,2025-03-28,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'legit', 'tekstur', 'halus', 'ukur', 'pas']"
1756461394-1615,2025-07-22,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'muas', 'tekstur', 'milik', 'tekstur', 'bagus', 'ukur', 'ukur', 'produk', 'pas', 'sesuai']"
1756461394-1616,2025-02-21,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['lumayan', 'enak', 'gak', 'manis', 'tekstur', 'lembut', 'ukur', 'sesuai', 'harga', 'lapis', 'legi', 'kurir', 'lumayan', 'enak', 'lembut', 'terima', 'kaso', 'sel', 'senang', 'belanja', 'toko']"
1756461394-1617,2025-05-29,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['mantap', 'tekstur', 'lembut', 'gurih', 'ukur', 'pas', 'harga', 'order', 'toko']"
1756461394-1618,2025-01-05,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['enak', 'semut', 'kin']"
1756461394-1619,2025-01-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['legit', 'gelegar', 'tekstur', 'lembut', 'ukur', 'enak', 'banget', 'sek', 'elu', 'kampung', 'beli', 'kotak', 'moga', 'berkah', 'jual']"
1756461394-1620,2025-02-12,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'kali', 'beli', 'margarin', 'banding', 'kemarin']"
1756461394-1621,2025-08-17,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['muas', 'tekstur', 'nikmat', 'ukur', 'pas', 'nikmat', 'enak', 'lumayan', 'segi']"
1756461394-1622,2025-03-13,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'minyak', 'ukur', 'sedeng', 'iya', 'lumayan', 'enak', 'pas', 'enak', 'harga']"
1756461394-1623,2025-03-18,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['pas', 'dil', 'idah', 'manis', 'tekstur', 'lembut', 'ukur', 'ukur', 'pas', 'sesuai']"
1756461394-1624,2024-12-02,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'legit', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'harga', 'pen', 'giri', 'man', 'cepat', 'jam', 'allah', 'order']"
1756461394-1625,2025-01-05,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lumayan', 'enak', 'tekstur', 'bagus', 'dil', 'ukur', 'sesuai', 'harga', 'barang', 'terima', 'terima', 'kasih']"
1756461394-1626,2025-06-05,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['kualitas', 'bagus', 'enak', 'barang', 'terima', 'mas', 'kurir', 'terima', 'kasih']"
1756461394-1627,2025-05-01,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['sesuai', 'harga', 'lumayan', 'tekstur', 'tekstur', 'kue', 'oku', 'kur', 'pas', 'lumayan', 'sesuai', 'harga']"
1756461394-1628,2024-11-08,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'sel', 'pesan', 'dng', 'aman', 'enak']"
1756461394-1629,2025-02-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['manis', 'tekstur', 'lembut', 'ukur', 'pas', 'enak', 'maaf', 'gak', 'foto', 'langsung', 'abis', 'mks', 'sel']"
1756461394-1630,2025-06-13,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'sesuai', 'harga', 'enak', 'ati', 'kopi', 'hitam', 'panas', 'sore', 'makasih', 'bos']"
1756461394-1631,2025-01-21,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['aja', 'sesuai', 'harga', 'harap', 'mending', 'beli', 'mori', 'ska', 'dah', 'keta', 'uan', 'beda', 'harga', 'tipis', 'ukur', 'beti', 'beti']"
1756461394-1632,2025-03-11,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['gak', 'heran', 'lapis', 'legit', 'laris', 'hop', 'jangkau', 'banget', 'kecewa', 'order', 'suguh', 'lebaran', 'cepat', 'terima', 'pesan', 'tingkat', 'kemarin', 'tunggu', 'ganti', 'status', 'dik', 'emas']"
1756461394-1633,2025-01-04,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['manis', 'tekstur', 'lembut', 'enak', 'sesuai', 'harga', 'layan', 'bagus', 'pet', 'banget']"
1756461394-1634,2025-03-03,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'enak', 'lapis', 'legit', 'anak', 'suka', 'gak']"
1756461394-1635,2025-03-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'banget', 'tekstur', 'lembut', 'wangi', 'tuku', 'sesuai', 'abis', 'aja', 'sma', 'suami', 'mantap']"
1756461394-1636,2025-01-02,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'but', 'gak', 'foto', 'langsung', 'habis', 'enak', 'arak', 'suka', 'men', 'sukses', 'terima', 'kasih']"
1756461394-1637,2025-02-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lumayan', 'moi', 'tuku', 'sesuai', 'harga', 'enak', 'manis', 'kayu', 'manis', 'asa']"
1756461394-1638,2025-03-23,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'banget', 'tekstur', 'lembut', 'gak', 'bermi', 'uda', 'enak', 'banget', 'harga', 'segi', 'fik', 'pese']"
1756461394-1639,2025-05-03,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'wangi', 'tekstur', 'lembut', 'yah', 'dingin', 'ukur', 'sesuai', 'harga', 'kue', 'enak', 'pas', 'pas', 'habis']"
1756461394-1640,2025-05-11,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'banget', 'tekstur', 'lembut', 'ukur', 'pas', 'kue', 'enak', 'empuk', 'manis', 'pas', 'legit', 'cocok', 'lidah', 'orde']"
1756461394-1641,2025-07-12,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['legit', 'tekstur', 'lembut', 'nikmat', 'ukur', 'pas', 'lembut', 'basah', 'foto', 'uda', 'dim', 'sep', 'order']"
1756461394-1642,2025-04-27,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['tekstur', 'lembut', 'ukur', 'harga', 'segi', 'beli', 'benara']"
1756461394-1643,2025-06-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['serius', 'enak', 'banget', 'tekstur', 'milik', 'tekstur', 'bagus', 'ukur', 'pas', 'sesuai', 'eks', 'petas']"
1756461394-1644,2025-03-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,3,netral,"['cap', 'lapis', 'legit', 'basah', 'kering', 'spt', 'kue', 'bolu', 'lumayan', 'enak']"
1756461394-1645,2024-12-31,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['lumayan', 'sayang', 'semut', 'pas', 'krn', 'tangerang', 'surabaya']"
1756461394-1646,2025-05-24,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'harga']"
1756461394-1647,2025-02-23,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'moi', 'tuku', 'standar', 'enak', 'harga', 'murah', 'seret', 'allah', 'habis', 'beli', 'ukur']"
1756461394-1648,2025-03-05,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['enak', 'banget', 'gurih', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'harga', 'cocok', 'buka', 'puasa']"
1756461394-1649,2025-03-12,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'khas', 'lapis', 'legit', 'tekstur', 'lembut', 'basah', 'ukur', 'pas', 'deskripsi']"
1756461394-1650,2025-03-23,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['enak', 'tekstur', 'lembut', 'harum', 'ukur', 'pas', 'sesuai', 'harga', 'lumayan', 'teman', 'pip', 'okok', 'mantul', 'mks', 'sel']"
1756461394-1651,2025-06-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'muas', 'tekstur', 'lembut', 'nyaman', 'ukur', 'pas', 'sesuai', 'harap']"
1756461394-1652,2025-03-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'muas', 'tekstur', 'milik', 'tekstur', 'bagus', 'ukur', 'pas', 'sesuai', 'harap']"
1756461394-1653,2025-06-30,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['man', 'murah', 'enak', 'manis', 'pas', 'pokok', 'eks', 'tur', 'ukur', 'pas', 'sesuai', 'eks', 'pek']"
1756461394-1654,2025-06-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,3,netral,"['video', 'orla', 'tasa', 'sesuai', 'maaf']"
1756461394-1655,2024-09-25,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'asli', 'jamin', 'asli', 'harga', 'mur', 'mer', 'kin', 'rapi', 'enak']"
1756461394-1656,2025-07-21,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'harga', 'segi', 'lumayan', 'enak', 'teman']"
1756461394-1657,2024-12-28,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'muas', 'tekstur', 'lembut', 'nyaman', 'ukur', 'pas', 'sesuai', 'harap', 'bagus', 'enak', 'banget', 'kue']"
1756461394-1658,2025-03-26,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'sesuai', 'harga', 'enak', 'lembut', 'gak', 'makan', 'lupa', 'foto']"
1756461394-1659,2025-07-23,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'manis', 'tekstur', 'tekstur', 'moi', 'but', 'ter', 'flu', 'yuk', 'ura', 'pas', 'enak', 'kak', 'order']"
1756461394-1660,2025-07-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['kelejat', 'raguk', 'tekstur', 'renyah', 'nikmat', 'ukur', 'pas', 'uai', 'harap', 'man', 'yos']"
1756461394-1661,2025-05-12,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'basah', 'ukur', 'pas', 'pokok', 'enak', 'legit', 'manis', 'pas']"
1756461394-1662,2024-11-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['mks', 'manis', 'legit', 'banget']"
1756461394-1663,2025-04-30,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'enak', 'dah', 'pen', 'gen', 'beli', 'tekstur', 'lembut', 'ukur', 'sedeng', 'pas', 'harga', 'segi']"
1756461394-1664,2025-03-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'ukur', 'pas', 'era', 'enak', 'minyak', 'pas', 'manis', 'enek']"
1756461394-1665,2024-12-28,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'pas', 'enak', 'pas', 'banget', 'langsung', 'abis', 'lezat', 'tim', 'order', 'aci']"
1756461394-1666,2025-03-21,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['aroma', 'harum', 'minyak']"
1756461394-1667,2025-03-01,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'manis', 'man', 'enak', 'tekstur', 'bagus', 'basah', 'ukur', 'sesuai']"
1756461394-1668,2025-03-09,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['manis', 'pas', 'tekstur', 'lembut', 'ukur', 'gak', 'pas', 'maaf', 'foton', 'uda', 'abis', 'kue', 'pet', 'foto', 'abis']"
1756461394-1669,2025-05-07,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['nak', 'etek', 'tur', 'lembut', 'gurih', 'ukur', 'pas', 'sel', 'order', 'toko', 'order', 'deh']"
1756461394-1670,2025-05-13,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'minyak', 'ukur', 'pasi', 'order', 'kali', 'kecewa', 'kirim']"
1756461394-1671,2025-05-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'banget', 'tekstur', 'padat', 'lembut', 'ukur', 'pas', 'harga', 'segi']"
1756461394-1672,2025-06-05,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['manis', 'pas', 'tekstur', 'lembut', 'ukur', 'sesuai', 'oga', 'sel', 'pese', 'lapis', 'legit', 'enak']"
1756461394-1673,2025-05-12,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lapis', 'legit', 'enak', 'wangi', 'manis', 'pas']"
1756461394-1674,2025-03-24,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'lapis', 'legit', 'tekstur', 'lembut', 'basah', 'ukur', 'pas', 'harga', 'segi', 'murah', 'beli', 'lebaran']"
1756461394-1675,2025-08-09,Lapis Legit Spesial Basah Harum Gurih Legit Halal,3,netral,"['manis', 'pai', 'dikit', 'tekstur', 'lembut', 'ukur', 'sesuai']"
1756461394-1676,2025-06-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'lembut', 'manis', 'pas', 'lidah', 'kapok', 'order', 'oga', 'sukses', 'amanah']"
1756461394-1677,2025-05-29,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'oku', 'kur', 'banget', 'paket', 'enak', 'kue']"
1756461394-1678,2025-02-21,Lapis Legit Spesial Basah Harum Gurih Legit Halal,4,positif,"['enak', 'gak', 'manis', 'spekuk', 'gak', 'str', 'ong', 'tekstur', 'lembut', 'ukur', 'maya', 'pas']"
1756461394-1679,2025-05-07,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['maaf', 'ulas', 'paket', 'kue', 'lumayan', 'harga', 'mks']"
1756461394-1680,2025-03-26,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'konsumsi', 'tekstur', 'milik', 'tekstur', 'bagus', 'ukur', 'ukur', 'produk', 'pas', 'sesuai']"
1756461394-1681,2025-02-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'enak', 'pese', 'pagi', 'sore', 'pet']"
1756461394-1682,2025-05-06,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['manis', 'pahit', 'ter', 'tas', 'tekstur', 'lembut', 'ukur', 'pas', 'enak', 'selai', 'nanas', 'mentega', 'ter']"
1756461394-1683,2024-12-22,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lezat', 'muas', 'tekstur', 'bagus', 'ukur', 'pas', 'sesuai', 'harap', 'mak', 'kecewa', 'poko']"
1756461394-1684,2025-04-27,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['pesan', 'sekian', 'kali', 'saking', 'sukan', 'tunggu', 'pas', 'toko', 'libur']"
1756461394-1685,2025-03-04,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'banget', 'murah', 'bolu', 'wor']"
1756461394-1686,2025-05-04,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['rempah', 'keras', 'bang', 'tekstur', 'lembut', 'ukur', 'sesuai', 'kepot', 'ong', 'jalan']"
1756461394-1687,2025-06-02,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'pake', 'banget', 'tekstur', 'kue', 'lembut', 'ukur', 'pas', 'sesuai', 'harga', 'kue', 'enak', 'sal', 'beli']"
1756461394-1688,2025-07-14,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['kirim', 'pet', 'barang', 'keburu', 'nek', 'order', 'toko', 'anan']"
1756461394-1689,2025-03-21,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'lumayan', 'sesuai', 'harga', 'enak', 'lembut', 'harum']"
1756461394-1690,2025-05-11,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'minyak', 'ukur', 'lumayan', 'harga', 'segi', 'enak', 'pokok', 'ragu', 'kue', 'lapis', 'harga', 'murah', 'murah']"
1756461394-1691,2025-06-15,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['produk', 'enak', 'tekstur', 'milik', 'tekstur', 'bagus', 'ukur', 'pas', 'sesuai', 'ekspektasi']"
1756461394-1692,2025-04-01,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'muas', 'tekstur', 'lembut', 'nyaman', 'ukur', 'pas', 'sesuai', 'ekspektasi']"
1756461394-1693,2025-03-18,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'muas', 'tekstur', 'milik', 'tekstur', 'lembut', 'ukur', 'sesuai', 'ekspektasi']"
1756461394-1694,2025-07-20,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'tekstur', 'lembut', 'ukur', 'lumayan', 'min', 'tanggung', 'lapis', 'legit', 'banget', 'sel', 'beli']"
1756461394-1695,2025-05-08,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'empuk', 'tekstur', 'lembut', 'manis', 'ukur', 'lapis', 'lapis', 'luma']"
1756461394-1696,2025-06-24,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['tekstur', 'oku', 'kur', 'alau', 'kerja', 'negri', 'order', 'mertua', 'alhamdulillah']"
1756461394-1697,2025-05-01,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['enak', 'manis', 'tekstur', 'lembut', 'ukur', 'sedeng', 'enak', 'kenyal', 'manis', 'bau', 'amis', 'telur', 'pokok']"
1756461394-1698,2025-05-23,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['manis', 'tekstur', 'lembut', 'ukur', 'sesuai', 'iklan', 'pas', 'makan', 'gatal', 'tenggorok', 'jalan', 'mantap']"
1756461394-1699,2025-03-10,Lapis Legit Spesial Basah Harum Gurih Legit Halal,5,positif,"['lumayan', 'tekstur', 'oku', 'kur', 'tuju', 'nung', 'buka', 'puasa', 'coba', 'terima', 'kasih']"
